"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"427","174580_at","pkg-2","177659","Protein Kinase, cGMP-dependent",-0.0319822426662677,7.28341411505717,-0.179899682294241,0.859428105669015,0.904546996627913,-6.81785447800044
"428","174590_s_at","sax-7","177602","Fibronectin type-III domain-containing protein",0.174145160145926,9.10620846826214,1.01268075257111,0.325872687204582,0.452359888696108,-6.31332846208321
"429","174594_at","ver-3","181289","Tyrosine-protein kinase receptor ver-3",-0.316498009513105,6.57622920266562,-2.26098384811998,0.0376320314400704,0.0861468609457413,-4.50438854661211
"430","174595_at","ain-1","181719","ALG-1 INteracting protein",-0.370652308610422,6.80435884393457,-2.37360634012737,0.0300948846213699,0.0721239476270761,-4.2988115341943
"431","174596_at","Y42H9AR.4","3565368","hypothetical protein",0.116272039096446,9.84859630694489,0.893611559743758,0.384413406470492,0.510836171122356,-6.4260308907241
"432","174600_at","T26A8.4","177643","hypothetical protein",0.3136059399122,10.4601493609076,3.00585595777545,0.00817702200499834,0.0259894678055206,-3.06927553148314
"433","174602_at","ztf-29","176585","C2H2-type domain-containing protein",0.0330053006367867,5.41257686365653,0.275801068232353,0.786134522735775,0.852139578842782,-6.79501433616842
"434","174603_at","ets-4","180927","Transcription factor ets-4",-0.36127195014752,7.16254261413101,-2.49880431884377,0.0233885098548571,0.05932486988732,-4.06471264943028
"435","174607_at","glb-33","178627","GLoBin related",-0.14229879461306,5.01013480199727,-0.636518869949309,0.533193485824387,0.646906265896914,-6.62495863088989
"436","174613_at","cdh-5","177671","CaDHerin family",0.0355114072125957,4.41695855010294,0.320947049629104,0.752290761856337,0.827281771345181,-6.78096468914502
"437","174620_at","tag-241","181360","hypothetical protein",-0.357803946119673,2.91335377371263,-2.31445154731741,0.0338575165855338,0.0792288687775959,-4.40741469851714
"438","174623_at","pat-9","181714","Paralysed Arrest at Two-fold",-0.91896112528476,5.20699837491628,-6.01733203356024,1.59134303777356e-05,0.00025041133839682,3.1026912364628
"439","174633_at","ketn-1","178740","KETtiN (Drosophila actin-binding) homolog",-0.560815827179844,7.54693140312081,-2.28990751870303,0.0355441156181178,0.0823337443369567,-4.45207345258059
"440","174647_at","sqv-5","172851","Chondroitin sulfate synthase sqv-5;Hexosyltransferase",0.208550983661903,11.1263424073649,1.78454535316719,0.09278251918562,0.173967223473038,-5.30988445637213
"441","174651_s_at","knl-2","172350","Kinetochore null protein 2",0.0260702595290834,9.71780237646337,0.216123770396758,0.831547726158027,0.885257599713805,-6.81035030213143
"442","174684_s_at","H43E16.1","174101","hypothetical protein",-0.993586244854897,6.47861976159664,-4.89803342848861,0.000148653117095856,0.00119964374684002,0.870993632212236
"443","174692_s_at","T24B8.7","174440","UBA domain-containing protein;Ubiquitin carboxyl-terminal hydrolase",0.160084124504537,7.37953878445094,1.21749110374778,0.24058957951172,0.364027048825788,-6.09095425013433
"444","174697_at","F35D2.3","174229","hypothetical protein",-0.128099120060899,5.50581449046024,-0.775302463926385,0.449160171439787,0.571138100022031,-6.52529632096837
"445","174723_at","adt-2","181022","A disintegrin and metalloproteinase with thrombospondin motifs adt-2",-0.2743897115542,7.40400597315248,-2.46675784411121,0.0249560801160053,0.0623154814872708,-4.12515814464915
"446","174724_at","T13H5.1","174359","Tyrosine-protein phosphatase",-0.618169626145764,4.40235257824738,-4.0065215487476,0.000968324100221031,0.00484162050110516,-0.988859655378081
"447","174727_at","C32D5.10","174051","Uncharacterized RING finger protein C32D5.10",0.497557639379595,8.92119817562315,4.47344614690216,0.000360052106111453,0.00230278724307479,-0.00926063486329021
"448","174738_at","lat-1","174419","Latrophilin-like protein 1",0.15381565661586,10.947768321259,1.62825747896059,0.122463476072216,0.216117913699371,-5.54698557099916
"449","174768_s_at","pat-10","172127","Paralysed Arrest at Two-fold",-0.781200969933479,10.9217487910664,-6.15618244036101,1.21973531192819e-05,0.000214611656149391,3.36849701202044
"450","174769_at","F18C5.10","174082","hypothetical protein",-0.252209257956254,8.95109425429701,-1.8888051017035,0.076675006636303,0.149899098768581,-5.14362993790362
"451","174770_at","pat-12","175227","Protein pat-12",-0.317901132810828,7.83922091705318,-2.63238627598011,0.0178060022164487,0.0477191704643903,-3.80917609761521
"452","174779_s_at","syd-9","180985","hypothetical protein",-0.173344330885044,4.27588617354045,-1.73682653958634,0.101098173450547,0.186787498134152,-5.38386935903193
"453","174788_s_at","ceh-18","180671","C. Elegans Homeobox;Homeobox protein ceh-18;POU domain protein",-0.47581651975435,4.68162237995226,-3.2096589562356,0.00531111627573398,0.0183320249476808,-2.65356125569346
"454","174795_at","act-4","180767","Actin-4",-0.503910430081074,11.6281133835965,-3.88961192669271,0.00124272108183698,0.00589550274318566,-1.23479552467756
"455","174806_at","scd-1","181408","Suppressor of Constitutive Dauer formation",0.0400115775682215,7.16455419140048,0.242073218261729,0.811714592694958,0.869470806970967,-6.80413566456188
"456","174808_at","T24B8.4","174446","hypothetical protein",-0.426262739645826,7.20535666326627,-2.89743252822245,0.0102700106425758,0.0311009036888461,-3.2873935023005
"457","174811_at","C05C8.7","179120","hypothetical protein",-0.64751708132945,7.9068745165611,-4.59523983814993,0.000278880270809103,0.00190332361583299,0.244604542947144
"458","174816_at","ptr-23","173362","SSD domain-containing protein",-0.0963835295184756,6.085815901827,-0.637507422266513,0.532565414043004,0.646520458969236,-6.62431429046666
"459","174824_at","cpna-2","174250","Copine family protein 2",0.376654688975906,5.57521815329749,2.56642481143862,0.020381790828543,0.0531200423468903,-3.93605515239264
"460","174825_at","vav-1","181153","Protein vav-1",-0.458851994545368,6.30364469490616,-2.27690559301556,0.0364689801292372,0.08411263669188,-4.47563270775566
"461","174832_at","hosl-1","180737","hypothetical protein",0.118844553379594,7.36813802207182,0.962196920530279,0.349878225748483,0.475396611720812,-6.36264859614629
"462","174833_at","acs-1","179043","fatty Acid CoA Synthetase family",-0.230885694964718,10.0664817750008,-1.5217088348906,0.147065972015023,0.248285466924149,-5.69964226263317
"463","174839_at","fkh-7","177340","Fork-head domain-containing protein",-0.0481875546282264,7.52326033773728,-0.361840532643779,0.722075898400673,0.805957306298396,-6.76642793988766
"464","174860_at","somi-1","179819","Suppressor of Overexpressed MIcro-RNA",-0.501064041505869,7.71103912352822,-4.17716792991553,0.000673479138264556,0.00362375226653316,-0.630058162138999
"465","174865_at","F54G2.1","180562","hypothetical protein",-0.62485316581717,6.08771154741059,-5.16493582462695,8.60546179329316e-05,0.00080279140219312,1.4162418029469
"466","174870_at","pap-1","179458","Poly-A Polymerase",0.306617749844179,9.5390397789812,1.91100293443356,0.0735850903476277,0.14511447306634,-5.10744760392365
"467","174873_at","mlc-1","181776","Myosin regulatory light chain 1",-0.463666513736749,9.41208496096064,-3.26836540466615,0.00468756907973375,0.016629780400138,-2.53265962235224
"468","174878_at","adt-3","180675","ADAMTS family",0.00864638496822812,3.36742527374959,0.0765744934284296,0.939885387416639,0.962112796881307,-6.83173413474454
"469","174880_at","bus-8","180821","hypothetical protein",-0.501034384360944,3.4533049575242,-3.29450244517576,0.00443375398850644,0.0158974670095201,-2.47869094736994
"470","174883_s_at","ben-1","175461","Tubulin beta chain",-0.34384980254463,6.0652402119202,-2.19903929016871,0.0424922279508233,0.0943015383474897,-4.61525415905487
"471","174886_at","ham-2","180727","hypothetical protein",-0.511245759377458,4.59165464566808,-2.98537430412438,0.00853761125065327,0.0270068151775192,-3.11065786553973
"472","174891_s_at","tag-123","181096","Transmembrane 9 superfamily member",0.0858218831601176,7.50967445880843,0.527817992653619,0.604670926263329,0.707485343018541,-6.68995956166259
"473","174901_at","nhr-1","181783","Nuclear hormone receptor family member nhr-1",0.0710682262572266,6.07357830138957,0.559587338812285,0.583298510656144,0.690421455985274,-6.6721681386523
"474","174909_at","baz-2","176078","Bromodomain Adjacent to Zinc finger domain, 2A/2B, homolog",0.0765622313359238,8.11645167299661,0.554485375753052,0.586704750385778,0.69327254437764,-6.67509285221919
"475","174911_at","unc-22","178135","Twitchin",-0.14354644417003,4.66288821450657,-0.763396447170872,0.456033487668342,0.578012049719449,-6.53456533107494
"476","174913_s_at","hecd-1","177486","E3 ubiquitin-protein ligase hecd-1",0.0705922795311871,8.48678304251437,0.42318369544444,0.677640358608786,0.769961933351128,-6.74141470235854
"477","174919_at","ttx-1","180313","Homeobox domain-containing protein",-0.0695487080221664,4.30150137384307,-0.316419572717138,0.755662704797813,0.829677061349889,-6.78246845948282
"478","174927_at","F19C6.2","181213","hypothetical protein",-0.422381107428322,7.85209291964235,-3.23102281294976,0.005075266636416,0.0177251774487895,-2.60961669130259
"479","174930_at","mct-4","180766","MonoCarboxylate Transporter family",-0.308665599657246,6.20724700401912,-1.63540692080522,0.12094609470014,0.21450176248303,-5.53647374555056
"480","174951_at","unk-1","181059","hypothetical protein",-0.127675816831282,7.07466211315107,-0.971426390190174,0.345399979969774,0.471308218741479,-6.35379922642424
"481","174952_s_at","tep-1","173367","TEP (ThiolEster containing Protein)",-0.979593214668769,8.68694358274067,-7.9537756518337,4.93753289195347e-07,3.48974782363491e-05,6.56352822552964
"482","174953_s_at","sdc-1","181701","Zinc finger protein sdc-1",0.251933066363632,6.33809492064619,1.28109253587386,0.217922292373665,0.337318470377945,-6.0149291776865
"483","174957_s_at","oac-31","178643","NRF domain-containing protein",-0.13031009356172,7.21169618787508,-0.727161641804914,0.477345900965193,0.597716514703706,-6.56195088529553
"484","174958_at","mpz-1","174657","Multiple PDZ domain protein",-0.426436982199642,4.53695995676013,-3.53033281563357,0.00267963679450918,0.0106318605452933,-1.9885066412269
"485","174966_at","acs-17","180859","fatty Acid CoA Synthetase family",0.231698464712576,7.26253050692032,1.28611986783508,0.21620446295289,0.33515710428013,-6.0087844736755
"486","174975_at","T14B1.1","181181","hypothetical protein",-0.587208238929299,5.94512392718545,-4.35315333827678,0.000463936651134965,0.00276373690747544,-0.26084453618531
"487","174978_at","fkh-9","180670","ForKHead transcription factor family",-0.459261476054573,8.10349675640903,-2.90119433108412,0.0101893631198625,0.0308791018966763,-3.27986635555254
"488","174982_at","mnat-1","173602","CDK-activating kinase assembly factor MAT1",0.374477411541351,8.55628231487823,2.59407743703346,0.0192614148297548,0.0507712388369644,-3.88302484199091
"489","174995_s_at","ptr-6","173898","SSD domain-containing protein",-0.319721234876805,3.99132729592652,-2.14920001193896,0.0468167774481388,0.100787796571367,-4.70324502958765
"490","175001_at","gcc-1","180606","Grip (GRIP) and Coiled-Coil domain containing protein related",0.118875980772724,6.96901026946678,0.633246810209625,0.535275290120609,0.648300307813807,-6.6270845791153
"491","175006_at","eff-1","174334","Epithelial Fusion Failure",-1.03261413078584,5.18280035987743,-4.5171929546374,0.00032843649930505,0.00216363381058777,0.0820326878900248
"492","175007_at","F09C8.2","181690","hypothetical protein",0.0761640843868907,8.69018075101125,0.484154074416538,0.634657329579991,0.734532629572179,-6.71277011925871
"493","175008_at","F10D11.6","172635","BPI2 domain-containing protein",-0.50483951680484,6.77723925520459,-3.99262515574861,0.000997444085511735,0.004940820748104,-1.01809342933864
"494","175010_s_at","F57C2.4","175111","hypothetical protein",-0.239979195792113,10.7275778413794,-2.03096099659905,0.0587383406409379,0.121185506043951,-4.90740912327117
"495","175011_at","K07C11.7","179200","Metallophos domain-containing protein;UPF0046 protein K07C11.7",-0.17928497249069,8.14040034595907,-1.5456532244703,0.141202648618447,0.240627317016316,-5.66600074248014
"496","175014_at","alg-5","172861","Protein argonaute",0.116976615930747,9.02362804719244,0.56149982069062,0.582024275869105,0.689696285982997,-6.67106516116954
"497","175016_s_at","F44E2.4","176243","hypothetical protein",-1.06527157387227,4.01475928410562,-6.19560813781827,1.13155806541872e-05,0.000204268274147016,3.44348840117355
"498","175031_at","F22E12.1","179460","hypothetical protein",-0.423319541966821,4.25422613515466,-3.22322313601619,0.00516015114048796,0.0179016890647544,-2.62566747486516
"499","175033_at","Y53G8AR.9","175434","hypothetical protein",0.327503941624649,7.79893573612077,1.87978624464014,0.0779630946450189,0.152203232523281,-5.1582535473284
"500","175048_at","C34F6.7","181310","hypothetical protein",-0.194650282152518,7.47964092446389,-1.51781323619708,0.148038890749443,0.249523918522707,-5.70507832387651
"501","175052_at","pqn-44","172187","Prion-like-(Q/N-rich)-domain-bearing protein",-0.45459573467817,8.53832471312955,-3.4575482298385,0.00313079118060056,0.0120215462459524,-2.14033698707055
"502","175061_s_at","sgnh-1","177260","RRM domain-containing protein",0.0881857752252611,5.11898310444211,0.621288036161013,0.542921842667675,0.65532668317632,-6.63476574230442
"503","175070_at","Y66D12A.7","176590","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial",0.32281821294306,7.36937137816488,3.01395910159888,0.00803850500029093,0.0255882182070329,-3.05288162459888
"504","175077_s_at","C05D12.3","174742","hypothetical protein",-1.571748940296,7.91999022364729,-9.59313699891641,3.80130115222485e-08,7.5809332112247e-06,9.08829276610124
"505","175086_at","F21F3.6","172109","hypothetical protein",-0.0945834672326278,11.0145304960737,-0.926116316841657,0.367769979770791,0.493849223948176,-6.39651740149508
"506","175091_at","Y71G12A.4","171759","AB hydrolase-1 domain-containing protein",0.0151217360592248,5.03538677365522,0.116305003834115,0.908818455589807,0.940623717996897,-6.8277181673237
"507","175095_at","B0410.3","180580","hypothetical protein",-0.182313838645978,7.69288794492545,-1.16502538260926,0.260620554803427,0.385112584525262,-6.15123580266324
"508","175096_at","spp-15","172318","Saposin B-type domain-containing protein",-0.438746752220892,9.23251348880703,-2.31169656487179,0.0340430415516197,0.0796183304936927,-4.41243944762331
"509","175102_at","C04H5.7","175115","hypothetical protein",-0.619050442906271,8.57114966589637,-4.2152985892367,0.000621126291401046,0.00339675235406285,-0.54996909620214
"510","175103_s_at","C34B7.1","172618","hypothetical protein",0.00506582597100991,4.22392675750665,0.0306687158392722,0.975902650125155,0.985126150107246,-6.83431511705396
"511","175111_at","C07H6.9","176062","hypothetical protein",0.367799976848557,5.37769056453802,2.49923918869032,0.0233678935507856,0.0593086525299915,-4.06389002239522
"512","175114_s_at","F08F3.4","178924","Epimerase domain-containing protein",-0.835427187520516,8.5307816781157,-4.94732504411992,0.000134299534804192,0.00111841633391088,0.972217578680564
"513","175119_at","W08F4.12","173451","hypothetical protein",0.0717719687997231,4.79940637618438,0.553369125789053,0.587451337763137,0.693837072906507,-6.67572930670846
"514","175124_at","Y66D12A.24","176579","hypothetical protein",-0.473212769014178,7.44570898881652,-3.76173489937829,0.00163337262193483,0.0072691182854517,-1.50361174578917
"515","175125_at","K02D10.4","176234","hypothetical protein",-0.522489126748401,6.05175461947102,-3.08279591903302,0.0069507022457236,0.0226264077788192,-2.91313654042724
"516","175133_at","C27F2.9","175673","JmjC domain-containing protein",0.0519405026042667,6.61521594274211,0.278890620016497,0.783803404495152,0.850521962867421,-6.79411992481501
"517","175142_at","F17C11.12","179514","MFS domain-containing protein",-0.309981369657866,6.91755990922591,-2.00921334822761,0.0612105337517629,0.125305805471208,-4.94422346013662
"518","175147_at","dhs-5","173930","Uncharacterized oxidoreductase dhs-5",-1.2534337777493,5.74700845778627,-6.53208068230374,6.0157709469587e-06,0.000137833872795702,4.07466234079543
"519","175151_at","F53C11.1","179871","CUB_2 domain-containing protein",-0.790675048057038,7.31526812901203,-5.86287555866676,2.14567041475291e-05,0.000300601671510887,2.803944614303
"520","175153_at","T02C1.2","176306","RING-type domain-containing protein",-0.209165367741098,5.97354396372343,-1.39064087882758,0.182856757521928,0.294179274254027,-5.87666011662001
"521","175156_at","F37A8.5","175512","Protein yippee-like F37A8.5",-0.169844037971311,4.71555139285797,-0.843936903564145,0.41080632062827,0.536001989055033,-6.46928154526226
"522","175158_s_at","T12A7.6","178109","hypothetical protein",-0.518622605539656,5.84529243500326,-3.99060961559581,0.00100174041709628,0.00495522839773607,-1.02233356954596
"523","175162_s_at","C08F1.10","173549","hypothetical protein",-0.151881103761379,5.59262889720573,-0.805251054890572,0.432157305026335,0.555516634389586,-6.50139324919571
"524","175163_at","prk-2","175437","Serine/threonine-protein kinase prk-2",-0.174111745932765,5.08977504866694,-1.0860476603969,0.293112423429502,0.420129643815428,-6.23771431106555
"525","175167_at","C40A11.6","173572","BTB domain-containing protein",0.0832455079765304,3.57268497848479,0.580665175162702,0.569334029445128,0.678374140033745,-6.65981235084577
"526","175168_at","asd-1","175542","RRM domain-containing protein",0.0633354695306796,9.63530273946046,0.552115639962032,0.588290285933606,0.694162561500605,-6.67644253691065
"527","175170_s_at","dod-19","178564","Downstream Of DAF-16 (regulated by DAF-16)",-0.604015007670066,10.8159420383008,-3.63862039042958,0.00212554913884348,0.00897119423985559,-1.76193522526004
"528","175172_at","rfip-1","173998","FIP-RBD domain-containing protein",-0.401888676223601,8.50921586831254,-3.16695322791425,0.00581538848426362,0.0197316273225218,-2.74121379539979
"529","175173_s_at","ZK792.1","178100","hypothetical protein",-0.00611275217486007,7.44525324726268,-0.0448223216247307,0.964788378700307,0.977921132518299,-6.83375489293787
"530","175175_at","F10E9.12","176174","hypothetical protein",-0.749017783780037,7.53073539296652,-3.70762085481229,0.00183382223732256,0.00798229512488004,-1.61723242079616
"531","175180_s_at","obr-3","181495","Oxysterol Binding protein (OSBP) Related",-0.0953230385045929,7.12705270922361,-0.70327879931312,0.491713756540962,0.608260565047705,-6.57931859186079
"532","175195_at","T09F5.12","13216835","ncRNA",-1.54676236675219,6.74271715564409,-8.25469868769297,3.00950740019599e-07,2.50992917176345e-05,7.05375408510679
"533","175200_s_at","nuo-5","178735","NADH Ubiquinone Oxidoreductase",0.490394996715267,7.18979960123649,2.9209521339611,0.00977578527278624,0.0299193587575202,-3.24028253350865
"534","175208_s_at","F52C12.2","176995","Probable ribosome biogenesis protein CELE_F52C12.2",0.310053943227779,7.46715632588403,3.03287759897255,0.00772397108330718,0.0247380640686566,-3.01455942322407
"535","175209_at","mrp-6","180691","hypothetical protein",-0.350516984094453,3.8266059535646,-2.96256167482139,0.00895750657095025,0.0279828235885128,-3.15665453758771
"536","175212_at","clec-82","177064","C-type lectin domain-containing protein",0.531775862485419,4.22806620182039,2.52851044992226,0.0220191379672233,0.0565044955835822,-4.00837484077271
"537","175218_at","F59C12.4","6418857","hypothetical protein",-1.63723448460308,6.80033851414475,-7.74244635379914,7.03914298190148e-07,4.02098989514098e-05,6.21174095003742
"538","175220_s_at","kin-34","178552","Protein kinase domain-containing protein",0.0956645069484998,4.22495672710268,0.713936748076632,0.48527077419369,0.603333073460849,-6.57163537781805
"539","175222_at","K09F5.6","4363114","hypothetical protein",-0.585272580062711,4.09821202854328,-3.41941791250222,0.00339651507244665,0.0128758798655478,-2.21970144639341
"540","175225_at","Y54F10AM.8","175369","Putative phospholipase B-like 3",0.121283814581961,8.49560203461384,1.0057068456514,0.329117558071629,0.455046491100362,-6.3202744353178
"541","175229_at","C08F11.13","178327","hypothetical protein",-0.0194984106507956,9.25562581400227,-0.106595929269608,0.916398327942659,0.946589305801558,-6.82885212369424
"542","175235_at","clec-57","179951","C-type LECtin",-0.098456700767148,4.95182191371944,-0.587437886501392,0.564884261683322,0.674796848248417,-6.65574914281094
"543","175238_s_at","pho-1","173896","Intestinal acid phosphatase",-0.695170662738723,4.60646143519585,-5.03646963460088,0.000111843360590013,0.000988107656060076,1.1546913597582
"544","175239_at","pud-3","178711","PUD1_2 domain-containing protein",0.94197525284223,6.47152075049554,4.06887557868824,0.000847864621304695,0.00437347486500984,-0.857702773928589
"545","175245_at","fmo-4","179845","Dimethylaniline monooxygenase [N-oxide-forming]",-1.07033804250295,5.34919072775667,-6.14946619237908,1.23545312644007e-05,0.000215558139634104,3.35570069531967
"546","175257_s_at","T05C3.6","178931","hypothetical protein",-0.0926464502846525,5.01976069523872,-0.606308053773092,0.552583505170997,0.664822047479243,-6.64419027856019
"547","175262_at","fipr-2","179696","FIP (Fungus-Induced Protein) Related",-0.878118849512076,7.01181250209311,-5.65167250612885,3.2453826299339e-05,0.000396869371461125,2.39035289700745
"548","175267_at","C15H9.11","180882","hypothetical protein",-1.29057473994054,6.83591344031486,-7.24852310936571,1.64970388234735e-06,6.29728745146898e-05,5.36494029636511
"549","175270_at","nhr-101","179588","Nuclear Hormone Receptor family",-0.431243441529181,3.58613359607925,-2.32427956889731,0.0332033448641152,0.0781365395504292,-4.3894652036742
"550","175271_s_at","F20D6.11","179196","Rieske domain-containing protein",-0.290949480598065,6.52408866745442,-1.68858746895911,0.110156386153958,0.199458154694747,-5.4572564834532
"551","175307_s_at","W01B11.6","171903","Thioredoxin domain-containing protein",-0.157052586993085,8.78228001552596,-0.942997751726446,0.359322422017381,0.485067821240686,-6.38081520659529
"552","175310_s_at","ZK1073.1","181689","hypothetical protein",-0.453973074273742,6.06072887801576,-2.57998310316807,0.0198249177083331,0.0519936521029869,-3.91008344640531
"553","175311_s_at","btb-17","173673","BTB domain-containing protein",0.0216349136585503,6.40171345469251,0.158062775879046,0.876330822045459,0.916662790350301,-6.82171755662935
"554","175314_s_at","crn-6","176316","Cell death-related nuclease 6",-0.6088177625294,5.39306226937552,-4.47991443677939,0.000355188972317037,0.00227917316655154,0.00424496854723699
"555","175322_at","fos-1","178987","Transcription factor fos-1",-0.446135651871196,6.0044075984506,-2.17224031683726,0.0447695418185545,0.0976587297899735,-4.66270480223518
"556","175325_at","T28B4.1","180930","hypothetical protein",-0.873115572512879,4.90113086018056,-5.86790160101704,2.1247978233698e-05,0.000300352777066172,2.81371599264838
"557","175340_at","egl-44","174005","TEA domain-containing protein;Transcription enhancer factor-like protein egl-44",-0.520570711555445,7.45030851654601,-3.89579184595501,0.00122642523844989,0.00584254407682231,-1.22179711619304
"558","175342_at","mig-2","181344","hypothetical protein",-0.420670883482747,7.80800899468323,-2.19795256431225,0.0425824557188713,0.0944515108232411,-4.61718446190946
"559","175345_s_at","eya-1","173293","Eyes absent homolog 1",0.155228832728579,4.59406422335003,1.18547278346967,0.252668410456317,0.376885140882393,-6.12800754951659
"560","175348_at","Y61A9LA.1","178849","MFS domain-containing protein",-0.150461134984374,7.4683472577705,-0.913188312732056,0.374329968585192,0.500306400320592,-6.40836969774085
"561","175351_at","Y66D12A.10","176587","MIT_C domain-containing protein",0.0633831454625025,7.88875711247818,0.620979874034395,0.54311966835908,0.65532668317632,-6.63496183108321
"562","175352_s_at","pqn-42","173600","Prion-like-(Q/N-rich)-domain-bearing protein",-0.627265180280074,4.64875428536585,-4.35520957932292,0.000461926424100585,0.00275569840987044,-0.256537920860217
"563","175355_s_at","che-10","173801","Rootletin",-0.122252487809992,5.44772989353972,-0.816120959694649,0.42608810414402,0.549914180142907,-6.49251062112138
"564","175360_at","ceh-41","180503","C. Elegans Homeobox",0.247819372049443,7.17271430360699,1.38614876155651,0.184199266907129,0.295996509827641,-5.8825072924727
"565","175367_s_at","Y110A2AL.4","173630","hypothetical protein",-0.689368229968614,6.33484535046608,-4.00869536419031,0.000963847083113518,0.00482502081222494,-0.98428668825062
"566","175378_s_at","swip-10","180526","SWimming Induced Paralysis",-0.551994508845163,3.53964714433924,-3.32906416442991,0.00411887912103224,0.0149614337410317,-2.4072021542741
"567","175379_at","dve-1","180398","hypothetical protein",-0.0819474981804253,5.75475255252294,-0.792187533519156,0.439523343765412,0.561523389553237,-6.5119228521528
"568","175386_at","C06C3.4","174485","hypothetical protein",-0.426480656337576,4.20139366922257,-2.98510560407397,0.00854244345782923,0.0270068151775192,-3.11120023027885
"569","175389_at","F53H4.4","181675","hypothetical protein",-0.115412596539497,5.08521398898335,-0.662294143293798,0.516952057646785,0.632035827708339,-6.6078479286173
"570","175390_at","flp-16","174967","GQTFVRF-amide",-0.576144406348853,5.41812218379364,-3.61182482236837,0.00225096761987492,0.00932279137335955,-1.81806540613428
"571","175393_at","Y47D7A.13","178841","hypothetical protein",-0.239349515824161,5.19976053351238,-1.43035441608691,0.171330191256574,0.279955680854198,-5.82432327593868
"572","175398_s_at","dhs-4","172810","DeHydrogenases, Short chain",-0.707396894059091,4.2633716371383,-5.07787565514893,0.0001027615467231,0.000925371756973984,1.23917839470908
"573","175403_s_at","K02C4.2","174298","hypothetical protein",0.31292468399522,3.41452500486424,2.94249509294897,0.00934344180847733,0.0289175410886177,-3.19702902079525
"574","175409_at","nbs-1","174694","FHA domain-containing protein",0.153727153089298,7.94254818529719,1.38437816905562,0.184730610933241,0.296507562583377,-5.88480789191706
"575","175411_at","F07H5.13","174406","hypothetical protein",0.00111364127090585,4.96877649184682,0.00528746102072759,0.995844809532181,0.997279744416233,-6.83479365055403
"576","175422_s_at","noa-1","174998","G domain-containing protein",0.0573367273219363,7.76274215135838,0.585589470831997,0.56609688124002,0.675815629765497,-6.65686256021337
"577","175424_at","C40H1.7","176311","Lipase_3 domain-containing protein",-0.243308125607836,5.25931126818921,-1.14634319342603,0.26805034594165,0.393580965696014,-6.17215964016549
"578","175425_at","aat-5","171814","Amino Acid Transporter",-0.536090125128638,3.61053138784536,-3.75470470674938,0.00165811820135875,0.00734007738818045,-1.51837842742331
"579","175426_s_at","atat-2","180852","Alpha-tubulin N-acetyltransferase 2",-1.21776875684953,6.20132060451485,-11.2825166198831,3.68092609636993e-09,1.83113971934892e-06,11.3476937640469
"580","175436_at","R09F10.3","181085","hypothetical protein",0.181900104500306,7.76194089768204,0.993183154932838,0.335001980384809,0.46066052437495,-6.33264147671152
"581","175437_at","dnj-1","178040","DnaJ homolog subfamily B member 1",0.0600359863738049,8.89780918768698,0.535803464745939,0.599262725386241,0.703245792591389,-6.68558191959517
"582","175438_at","glb-11","175516","GLoBin related",-0.592948124993661,4.15920754297519,-4.49052990305694,0.000347352335522218,0.00224916030920443,0.0264044103934431
"583","175439_at","T24A6.20","178776","Acetyltransf_18 domain-containing protein",-0.259006512003022,6.73101009608237,-2.19631981922236,0.0427183505649665,0.0946467774865189,-4.62008366659557
"584","175445_at","T23G5.2","176302","CRAL-TRIO domain-containing protein T23G5.2",0.279517602852426,6.83248436600527,2.20586288904351,0.0419297077405894,0.0933014307781524,-4.60312196809817
"585","175449_s_at","Y38E10A.14","174896","hypothetical protein",-0.665354064036259,7.60116651717174,-3.95147105922224,0.00108896968299556,0.00530429829677489,-1.1046711826885
"586","175452_at","M176.5","174497","hypothetical protein",-0.327891081387845,5.98294712518856,-1.72334390052344,0.103562353341471,0.189983692107973,-5.40452477853593
"587","175462_s_at","gem-4","178108","Gon-2 Extragenic Modifier",-1.09505259319476,7.96696968042161,-7.28836125701936,1.53832885064483e-06,6.29139733178558e-05,5.43452848724694
"588","175463_at","nhr-109","173780","NR LBD domain-containing protein",-0.564899370135161,4.02707347381463,-2.9582780034595,0.00903856720144853,0.0281695255829898,-3.16528018437732
"589","175465_at","sgca-1","180946","SarcoGlyCan Alpha homolog",-0.689920719272203,4.56293610334732,-4.19024785490562,0.000655034893263598,0.00353820661257669,-0.602580579435759
"590","175470_at","F41B4.1","180952","hypothetical protein",-0.423499216048103,5.5508909975576,-2.23730956202012,0.0394252270279125,0.0889146547898297,-4.54695168955904
"591","175473_at","npp-8","176966","Nuclear Pore complex Protein;Nucleoporin_C domain-containing protein;Nucleoporin_N domain-containing protein",0.24879371488287,5.52477546411477,1.65357785675761,0.117161727394125,0.208788206510043,-5.50960887585547
"592","175474_at","let-381","172331","Fork-head domain-containing protein",-0.0349516576631927,4.60783170505102,-0.318402810099951,0.754185011839984,0.828927648754015,-6.78181233769219
"593","175475_s_at","nipi-3","181650","Protein nipi-3",-0.740849270515337,7.89353200141815,-5.80775967114237,2.38898552475814e-05,0.00031827698524733,2.69657251289067
"594","175489_at","F18E3.11","259628","hypothetical protein",-0.00163359544288788,7.3217335848163,-0.00702416216120701,0.994480030923637,0.996152228909817,-6.83478243868419
